timestamp,air_temperature,air_humidity,soil_temperature,soil_moisture,light_lux,pump_state,fan_state,grow_light_state
2024-06-03T19:00,31.7753701394707,74.5683402355781,35.2123439447743,0.320086393092128,0,0,0,0
2024-06-03T20:00,31.272777953238,78.7556097062784,35.0834088440715,0.319969863264449,0,0,0,0
2024-06-03T21:00,30.9011782580893,81.7010943770139,34.9492297382219,0.319873625933477,0,0,0,0
2024-06-03T22:00,30.4529959453606,85.197933877907,34.8097369973427,0.319794468619425,0,0,0,0
2024-06-03T23:00,29.8467168123523,89.4925940202218,34.662526801106,0.31973555009139,0,0,0,0
2024-06-04T00:00,29.4660107567785,89.6832405365998,34.5073841671741,0.319690116792868,0,0,0,0
2024-06-04T01:00,29.2484849232032,89.6681137630365,34.350549048023,0.319644436125217,0,0,0,0
2024-06-04T02:00,28.8046489170824,87.380850094972,34.1913742864838,0.319594694045031,0,0,0,0
2024-06-04T03:00,28.3476692298146,89.9796124399067,34.0257320019428,0.319546225279414,0,0,0,0
2024-06-04T04:00,28.008091117078,91.260221443122,33.8559113046527,0.319507913592139,0,0,0,0
2024-06-04T05:00,27.8881287613526,90.9739697506285,33.6854170038348,0.319472279641291,0,0,0,0
2024-06-04T06:00,27.9147490906863,92.7438072312622,33.5251533745609,0.319349438934475,2710.1888,1,0,0
2024-06-04T07:00,29.8195805553637,88.7393508581633,33.4338369768122,0.326872433922636,19447.032,0,0,0
2024-06-04T08:00,32.3359699396207,96.1730434217994,33.4947492401617,0.324668808017415,40355.4096,0,0,0
2024-06-04T09:00,34.357656000346,75.884904544478,33.7091629476077,0.320935526871508,59415.9632,0,1,0
2024-06-04T10:00,35.963755500083,70.1168454739064,34.0485964173248,0.315777288880949,75044.6048,0,1,0
2024-06-04T11:00,37.1911939676145,66.5369102319991,34.4782085532196,0.309604531719533,85164.5168,0,1,0
2024-06-04T12:00,38.0430304904876,63.3013134882965,34.9566851551844,0.303067925097161,89564.3408,0,1,0
2024-06-04T13:00,38.3255944806185,61.7216238897746,35.4395024746884,0.296713213507009,87100.4288,0,1,0
2024-06-04T14:00,38.2483189306647,57.6523734661152,35.876218955111,0.291035887384885,77490.4416,0,1,0
2024-06-04T15:00,37.3546817429378,56.8621868431701,36.2134375842018,0.286515513548326,60558.4672,0,1,0
2024-06-04T16:00,34.7030292600107,61.7035713522024,36.3725296044284,0.283728135541215,30374.5552,0,1,0
2024-06-04T17:00,33.1619324522824,68.968499091686,36.3684284409928,0.282294045787442,18179.4096,0,1,0
2024-06-04T18:00,32.4170369445937,70.0297815908235,36.2926747639281,0.281491802161895,6722.6544,1,1,0
2024-06-04T19:00,31.6709766989105,73.5858144790956,36.1612281616562,0.289512594391273,0,0,0,0
2024-06-04T20:00,31.1310583650537,76.7329186644472,36.0033375987776,0.289406533297547,0,0,0,0
2024-06-04T21:00,30.7833840005427,79.688143260362,35.8403385204098,0.289315916663531,0,0,0,0
2024-06-04T22:00,30.5433948157441,81.8433304932314,35.6753699622877,0.289237450391583,0,0,0,0
2024-06-04T23:00,30.3428200226883,83.7780381743138,35.5102450384252,0.289168034856157,0,0,0,0
2024-06-05T00:00,30.1460529759709,84.8988221851784,35.3453093100063,0.289105685781348,0,0,0,0
2024-06-05T01:00,29.9490976739051,85.8868508705226,35.1805828359227,0.289048064351856,0,0,0,0
2024-06-05T02:00,29.7527902384514,88.453450993852,35.0160591964124,0.288997653611673,0,0,0,0
2024-06-05T03:00,29.6147370223983,88.9719694513999,34.8522556124257,0.288954699045599,0,0,0,0
2024-06-05T04:00,29.5095743383287,88.952233142091,34.690438908174,0.288912415203697,0,0,0,0
2024-06-05T05:00,29.3480851650153,88.7941816140711,34.5303215327222,0.288870058083151,0,0,0,0
2024-06-05T06:00,29.316091466613,89.8207725041362,34.377919414205,0.288755966862364,2622.1888,1,0,0
2024-06-05T07:00,30.1982619653962,92.8219598727262,34.2815468852137,0.296399528819112,18461.3088,0,0,0
2024-06-05T08:00,32.1770109615145,95.1317640344263,34.3124831241869,0.294522233676408,39492.8688,0,0,0
2024-06-05T09:00,34.2579523400559,75.5115657596933,34.4943031980047,0.291296587588495,58359.8752,0,1,0
2024-06-05T10:00,35.9873950641295,69.1793465561642,34.8037293295754,0.286955212701564,73900.4288,0,1,0
2024-06-05T11:00,37.355547298006,63.194619015472,35.205610972434,0.281911353552367,83967.4352,0,1,0
2024-06-05T12:00,37.7556442446473,58.5939586588805,35.6257671081866,0.276916172725117,77877.624,0,1,0
2024-06-05T13:00,37.5084102933528,59.5184668273307,36.0107569378777,0.272361449876248,79917.0592,0,1,0
2024-06-05T14:00,37.0155849878829,57.2667750814938,36.309613917001,0.268678891719939,58778.808,0,1,0
2024-06-05T15:00,35.9058453281422,60.5343548223797,36.4997171608944,0.265982663762481,46284.744,0,1,0
2024-06-05T16:00,33.3039352400753,75.6832352213814,36.5816393890707,0.264044604280738,29671.2592,0,1,0
2024-06-05T17:00,31.6286056318508,79.049049195859,36.5361160816078,0.262911347108236,16243.4096,0,1,0
2024-06-05T18:00,30.6147515533251,81.380033068517,36.4086876660107,0.262372350400333,4786.7424,1,1,0
2024-06-05T19:00,29.976628384376,80.5722118401193,36.229293881613,0.27052868822034,0,0,0,0
2024-06-05T20:00,29.729823085432,80.0128548272307,36.0349964493623,0.270462197729339,0,0,0,0
2024-06-05T21:00,29.6160837478733,80.9261151522177,35.8426251321269,0.270396699134989,0,0,0,0
2024-06-05T22:00,29.4548495317978,80.937352271475,35.6527584281551,0.270333570945003,0,0,0,0
2024-06-05T23:00,28.9595049456726,84.524399342306,35.4614693237873,0.270276418666799,0,0,0,0
2024-06-06T00:00,28.4108241227523,87.7365042477488,35.2628611195239,0.270232947139229,0,0,0,0
2024-06-06T01:00,28.0938452300917,89.3209673009,35.0599071481092,0.270198087093233,0,0,0,0
2024-06-06T02:00,27.8841315573085,91.1961623634471,34.8571694652576,0.270168509646991,0,0,0,0
2024-06-06T03:00,27.6843487115104,91.4136010583164,34.6555629472228,0.270142754412853,0,0,0,0
2024-06-06T04:00,27.604958842054,91.7137715421517,34.4561690130411,0.270117829696076,0,0,0,0
2024-06-06T05:00,27.8327491957823,91.4539627687636,34.2636749263482,0.270093097607581,0,0,0,0
2024-06-06T06:00,28.1283349027652,91.7874764820894,34.0881579766416,0.270014016556079,2305.3712,1,0,0
2024-06-06T07:00,29.2205312308856,94.276613953183,33.9705424082131,0.277813153724409,17510.592,0,0,0
2024-06-06T08:00,30.6426499607341,89.8067041216721,33.9667264910428,0.276371101200974,36834.1776,0,1,0
2024-06-06T09:00,32.6676210399231,75.9362172977277,34.090738862522,0.273892527323021,53624.6304,0,1,0
2024-06-06T10:00,34.966482041065,67.4581628318855,34.3607432075049,0.270319449646638,73336.8064,0,1,0
2024-06-06T11:00,36.6437692717004,60.7229012920396,34.7549289056829,0.265901872099175,84653.888,0,1,0
2024-06-06T12:00,37.5485334301521,56.3149023496479,35.2074795095885,0.26120005687666,88736.7184,0,1,0
2024-06-06T13:00,37.7344085357898,54.9851102484658,35.6470615612646,0.256788236727641,81555.5488,0,1,0
2024-06-06T14:00,37.1297538945372,56.6800069107563,36.0162430524734,0.253048022333828,73914.984,0,1,0
2024-06-06T15:00,36.3736503643976,57.8341088561841,36.2845603776873,0.25011290818038,54187.5488,0,1,0
2024-06-06T16:00,33.9247682982731,66.5413691084349,36.4177504395501,0.248132015387828,34387.2848,0,1,0
2024-06-06T17:00,31.7088330811237,73.9976199056266,36.3940078320383,0.247058668705808,16436.8688,0,1,0
2024-06-06T18:00,30.6134968857242,75.3476848445832,36.2666668372228,0.246607401274502,3660.3776,1,1,0
2024-06-06T19:00,30.0079952560629,75.9683965954475,36.0892460249717,0.254797538234972,0,0,0,0
2024-06-06T20:00,29.618344519543,77.7216004751219,35.8981707730399,0.254729321530775,0,0,0,0
2024-06-06T21:00,29.1356378464236,84.2037066642478,35.7034655503328,0.254673882780037,0,0,0,0
2024-06-06T22:00,28.9725841512613,85.1836579923574,35.5055871069176,0.254632407435165,0,0,0,0
2024-06-06T23:00,28.8048778909707,86.3916326201738,35.3110358629973,0.254592464662639,0,0,0,0
2024-06-07T00:00,28.5819412335759,87.5815890095182,35.1169581519541,0.254556898918308,0,0,0,0
2024-06-07T01:00,28.4982142837574,87.20009942993,34.9246687820201,0.254522994424612,0,0,0,0
2024-06-07T02:00,28.6035171490409,85.7637895818655,34.7379659735171,0.254486460432791,0,0,0,0
2024-06-07T03:00,28.6093605071452,84.2816909969402,34.558454586288,0.254445415109459,0,0,0,0
2024-06-07T04:00,28.6371037435152,84.2266243281684,34.3836462987695,0.254402342773451,0,0,0,0
2024-06-07T05:00,28.3693228131254,86.8553179950018,34.2121575385934,0.2543624351793,0,0,0,0
2024-06-07T06:00,28.4263089522572,87.9574521210029,34.0467102214028,0.254276211774831,2674.9184,1,0,0
2024-06-07T07:00,29.505532564704,87.6219703647053,33.94063700771,0.262086862220057,18126.856,0,0,0
2024-06-07T08:00,31.370742167493,83.5361985025967,33.954630690571,0.260727933465733,36377.5104,0,0,0
2024-06-07T09:00,33.5253706167908,71.3686610462722,34.1157980511033,0.258350244143549,57972.2528,0,1,0
2024-06-07T10:00,35.3113096903306,64.802183917922,34.4041400354099,0.25516292795741,70538.0896,0,1,0
2024-06-07T11:00,36.6950990409669,60.2462660714853,34.7827273855479,0.251457031779276,83632.0144,0,1,0
2024-06-07T12:00,37.6170818468191,56.9745251277644,35.2225249616502,0.247455331754432,88542.3792,0,1,0
2024-06-07T13:00,37.8826820184812,55.3971937134282,35.6667653364814,0.243568102489475,86974.9584,0,1,0
2024-06-07T14:00,37.3097043649244,55.2012311420193,36.0500604276856,0.240199122286391,75076.7072,0,1,0
2024-06-07T15:00,36.0563059041855,57.0253507727746,36.3006449179776,0.237753680724487,51808.9968,0,1,0
2024-06-07T16:00,34.2739064420861,62.0231520903982,36.413895093739,0.236139682647311,36129.4736,0,1,0
2024-06-07T17:00,33.0672582047726,64.9517172289018,36.424997647783,0.23505897139751,20766.416,0,1,0
2024-06-07T18:00,32.1199772092246,66.8503804560163,36.3466637242038,0.234510094627916,5842.5664,1,1,0
2024-06-07T19:00,31.2827287643379,71.8491855231454,36.2027352791892,0.242652857444468,0,0,0,0
2024-06-07T20:00,30.6839534803635,76.0865565539969,36.0345085474792,0.242580911348093,0,0,0,0
2024-06-07T21:00,30.1247088234745,80.7101286135483,35.8586128304974,0.242522873080021,0,0,0,0
2024-06-07T22:00,30.192822112527,76.5071716240429,35.6804351514192,0.242468303334495,0,0,0,0
2024-06-07T23:00,30.5154701149536,72.3300135058238,35.5133639506702,0.242399665777216,0,0,0,0
2024-06-08T00:00,30.5124960594383,73.0054485844687,35.3551267910777,0.24232515725288,0,0,0,0
2024-06-08T01:00,30.2743379688809,74.7132239240378,35.1980684684149,0.242255248255189,0,0,0,0
2024-06-08T02:00,29.1424087814564,82.6121809503229,35.0319636176897,0.242198818471881,0,0,0,0
2024-06-08T03:00,28.4904208698615,85.4813849422455,34.8462835578818,0.242161528646993,0,0,0,0
2024-06-08T04:00,28.5729569474278,84.5393658487823,34.660856019303,0.242126141876559,0,0,0,0
2024-06-08T05:00,28.7242073361643,84.2038004381827,34.4842411607967,0.242088226575335,0,0,0,0
2024-06-08T06:00,28.6948825194023,85.8645216065593,34.319280591977,0.242008707041893,2463.736,1,0,0
2024-06-08T07:00,29.7247705676272,82.6739489969693,34.1987709321617,0.249969541927561,14817.6864,0,0,0
2024-06-08T08:00,31.7587513081568,78.294825447534,34.2022868715716,0.248829557190962,37538.7056,0,0,0
2024-06-08T09:00,33.6953862308796,66.5136880454949,34.3504449913439,0.246803033416763,54556.92,0,1,0
2024-06-08T10:00,35.0574990306408,62.5175214308826,34.6000124065137,0.244207296012261,68036.9712,0,1,0
2024-06-08T11:00,35.8543922299791,59.8317629587819,34.8995455339961,0.241390172715253,70993.2608,0,1,0
2024-06-08T12:00,36.7596274219351,58.5834092981127,35.2516744968516,0.238301292975709,84563.16,0,1,0
2024-06-08T13:00,37.2985808538023,56.4752591683357,35.6530341008172,0.234988768344446,81274.1776,0,1,0
2024-06-08T14:00,36.9434089531384,53.8639204803145,36.0315580681827,0.231894038807068,76415.8384,0,1,0
2024-06-08T15:00,35.4713118383978,58.3349081089798,36.2912607371108,0.229546071942138,49329.8256,0,1,0
2024-06-08T16:00,34.2017671994411,62.852185226253,36.4047286715552,0.228023679377847,37203.1088,0,1,0
2024-06-08T17:00,32.873145360632,66.2550913819178,36.4113398847246,0.227076255310869,19340.1648,0,1,0
2024-06-08T18:00,31.6950865058029,68.0596544511545,36.3182688099814,0.226634588629238,5666.6544,1,1,0
2024-06-08T19:00,30.9360737595897,72.2528956004516,36.1661601689817,0.23479757319782,0,0,0,0
2024-06-08T20:00,30.4522827730744,74.6687376304127,35.99258957692,0.234731550756614,0,0,0,0
2024-06-08T21:00,30.2263102972692,75.3978460759295,35.8158380100181,0.234670976418603,0,0,0,0
2024-06-08T22:00,30.052126604755,75.9878018455494,35.6401378871781,0.234612184174754,0,0,0,0
2024-06-08T23:00,29.8556480337164,77.723027775439,35.465106629102,0.234556804787286,0,0,0,0
2024-06-09T00:00,29.5971745872347,78.6561100385417,35.2900266413838,0.234505543330688,0,0,0,0
2024-06-09T01:00,29.3029711847925,80.4049424227656,35.1135227015496,0.234458022824136,0,0,0,0
2024-06-09T02:00,29.0654866732273,80.7318093163431,34.935847514651,0.234413967286462,0,0,0,0
2024-06-09T03:00,28.9232214086261,81.7669822933089,34.7588768299517,0.234371672956795,0,0,0,0
2024-06-09T04:00,28.819325090969,82.7797090107278,34.5842503810825,0.234332048412613,0,0,0,0
2024-06-09T05:00,28.7778474060858,82.2404538371984,34.4127411253495,0.234293370642605,0,0,0,0
2024-06-09T06:00,28.7995195275954,82.2231477423313,34.2489541887843,0.2342305278538,1460.6416,1,0,0
2024-06-09T07:00,29.1409499846108,82.3017294073646,34.1126018632735,0.242334014489326,8869.5728,0,0,0
2024-06-09T08:00,29.956795011336,81.4919538715334,34.0313615310151,0.241785484642061,19657.0704,0,0,0
2024-06-09T09:00,31.3245778677145,78.3848684747465,34.0335597585767,0.240772571242858,36674.2288,0,1,0
2024-06-09T10:00,33.4083395555976,67.2003492140043,34.1674983043718,0.238986163780247,60820.2672,0,1,0
2024-06-09T11:00,35.7484043630142,58.7044446621642,34.4732596211027,0.236227231248691,81132.744,0,1,0
2024-06-09T12:00,37.0049471422955,53.5946407511704,34.8834830261037,0.232989547132792,82822.3792,0,1,0
2024-06-09T13:00,36.6781646162023,53.9552157724135,35.2534844780325,0.230141144232408,69585.7008,0,1,0
2024-06-09T14:00,35.9017392454336,57.2053241054396,35.5358658331622,0.227836396371758,63865.0848,0,1,0
2024-06-09T15:00,35.0432518367958,58.1678163926694,35.7267098384539,0.2260564960356,43415.3984,0,1,0
2024-06-09T16:00,33.80342236792,62.1970595677729,35.8245306165345,0.224764094078002,35320.1024,0,1,0
2024-06-09T17:00,31.8123678457799,71.0748537375289,35.8334470523644,0.223853128106905,19868.9568,0,1,0
2024-06-09T18:00,30.5337005803999,73.061771824911,35.7304252410453,0.223443650976718,3414.0128,1,1,0
2024-06-09T19:00,29.9101476880844,74.7094514202665,35.5654256085305,0.231664678912487,0,0,0,0
2024-06-09T20:00,29.4602958352619,77.3863777707199,35.3862397010955,0.23161009007416,0,0,0,0
2024-06-09T21:00,29.1782354977026,78.9278059277255,35.2038013362333,0.231561950568756,0,0,0,0
2024-06-09T22:00,28.9696248990038,80.606222877189,35.0212670458453,0.231517591009294,0,0,0,0
2024-06-09T23:00,28.8289002789233,82.6226118394777,34.8398055975405,0.231477827109618,0,0,0,0
2024-06-10T00:00,28.6652278906093,83.6497558414889,34.6602999879884,0.231441764247617,0,0,0,0
2024-06-10T01:00,28.4104147540065,85.2719458910831,34.4811587411964,0.231408720025672,0,0,0,0
2024-06-10T02:00,28.2362378214244,85.759551595507,34.3017808111525,0.231378697017879,0,0,0,0
2024-06-10T03:00,28.1275841338867,85.8006123546862,34.1245088225899,0.23134924659282,0,0,0,0
2024-06-10T04:00,28.0855220859394,86.7606786407945,33.9503760551809,0.231320877867363,0,0,0,0
2024-06-10T05:00,28.0792819869083,86.9482431732082,33.7807021416897,0.231293924220811,0,0,0,0
2024-06-10T06:00,28.0631363980873,87.2522732331202,33.6203202243432,0.231232831547518,2182.1888,1,0,0
2024-06-10T07:00,28.6235949796477,90.561164935695,33.5096536669342,0.239178690633241,17405.2208,0,0,0
2024-06-10T08:00,29.6269386998075,90.1980617571666,33.4893495580944,0.238249354217076,32029.624,0,0,0
2024-06-10T09:00,30.973375157962,79.1562121302715,33.5535993001395,0.236859806515304,46459.072,0,1,0
2024-06-10T10:00,32.4308926287425,71.1484106444017,33.7100125908941,0.234990948682466,62632.2048,0,1,0
2024-06-10T11:00,33.7740047805335,65.5072512740291,33.9424059261637,0.232772679080243,68228.4944,0,1,0
2024-06-10T12:00,34.792252520899,62.3131512430609,34.2168735049339,0.230435953105649,71502.2176,0,1,0
2024-06-10T13:00,35.4306247297598,60.1513403893101,34.5167552989195,0.228049833796044,70729.1728,0,1,0
2024-06-10T14:00,34.9224715575455,59.0159967182483,34.767954429053,0.22602316311086,54061.2864,0,1,0
2024-06-10T15:00,34.4017443576932,59.6778892515774,34.9377126278304,0.224450087075972,47620.8832,0,1,0
2024-06-10T16:00,33.6459358255054,59.914579110099,35.045059636246,0.223211306274442,31536.1024,0,1,0
2024-06-10T17:00,32.3286184396608,64.2103579012581,35.0535427499587,0.222474063460145,14219.3216,0,1,0
2024-06-10T18:00,31.4186343398887,67.5511719220489,34.9790490305488,0.222119135517285,5789.8368,1,1,0
2024-06-10T19:00,30.8094947976787,70.6679749317371,34.8607465911189,0.230288521506609,0,0,0,0
2024-06-10T20:00,30.3332860597767,73.5342156531357,34.7208789960163,0.230222981021924,0,0,0,0
2024-06-10T21:00,29.9900351676818,75.7146846094548,34.5759179466284,0.230165048678019,0,0,0,0
2024-06-10T22:00,29.6892051282302,78.4556707171292,34.4279797817023,0.230113461362701,0,0,0,0
2024-06-10T23:00,29.3926879146371,80.5061262359912,34.277523794942,0.230068289688291,0,0,0,0
2024-06-11T00:00,29.0966928468087,82.4318248977565,34.1246542249612,0.230028105417717,0,0,0,0
2024-06-11T01:00,28.79966900219,83.4940678163716,33.9694375223217,0.229991918816577,0,0,0,0
2024-06-11T02:00,28.6204913633369,82.9796492459366,33.8129394880483,0.229956979861416,0,0,0,0
2024-06-11T03:00,28.5112347374929,82.8937129997003,33.6578593411621,0.229921375680901,0,0,0,0
2024-06-11T04:00,28.409999391823,83.7513337150105,33.5047845937182,0.229886789970694,0,0,0,0
2024-06-11T05:00,28.2496393128542,84.5790350162878,33.3532146297731,0.229854269456335,0,0,0,0
2024-06-11T06:00,28.1053998037632,85.8577438883789,33.2074466507562,0.229786911140414,2393.3712,1,0,0
2024-06-11T07:00,29.0295470978978,83.2114178034659,33.1114194375858,0.237735050267425,17035.5856,0,0,0
2024-06-11T08:00,31.164506191707,80.0126507390035,33.1459089818422,0.236617836781218,39158.592,0,0,0
2024-06-11T09:00,33.4094765670341,65.1490328709815,33.3393107151483,0.234644836770085,58412.6928,0,1,0
2024-06-11T10:00,35.2225268292222,59.0842052370584,33.6641612948165,0.232010379632334,73882.9696,0,1,0
2024-06-11T11:00,36.6034537357487,54.742238330337,34.0766537833621,0.228995868966325,82119.4352,0,1,0
2024-06-11T12:00,37.4504474455491,52.2631172656242,34.5216626415943,0.225943697453217,82013.624,0,1,0
2024-06-11T13:00,37.7167118557019,51.1760982824504,34.9454339467551,0.2231377824223,75554.0016,0,1,0
2024-06-11T14:00,37.748911431123,49.8493508290466,35.3195813647658,0.22068630458779,67651.7248,0,1,0
2024-06-11T15:00,36.9933851369343,50.1931191897969,35.629705758942,0.218606545677693,57338.3536,0,1,0
2024-06-11T16:00,35.1090751331426,54.9952525484351,35.8098467031869,0.217154516975218,32997.624,0,1,0
2024-06-11T17:00,33.8442620117045,59.1343917710617,35.8528498397112,0.216307010499471,21505.4224,0,1,0
2024-06-11T18:00,32.8622179012949,62.6552126418061,35.8147313001104,0.215822459712142,7919.472,1,1,0
2024-06-11T19:00,31.791334006507,67.5560537183633,35.7060788418853,0.223950009643797,0,0,0,0
2024-06-11T20:00,31.0362199115709,72.1952769284626,35.5610572689553,0.223882058775688,0,0,0,0
2024-06-11T21:00,30.6074904722084,74.8247488750664,35.4070679169798,0.223824467880048,0,0,0,0
2024-06-11T22:00,30.2967377620383,77.5054876433916,35.2495808658667,0.223773290386018,0,0,0,0
2024-06-11T23:00,29.9983214179882,80.3409361343777,35.0897431156138,0.223728935509634,0,0,0,0
